Date_Time,Mag_VA_1_4,Angle_VA_1_4,Mag_IA_1_4,Angle_IA_1_4,Frequency,Dfrequency
2026-01-01T00:00:00.000Z,78389.86001769644,0.0,35.19818668621648,0,50.17368609541755,-0.00044235507233879366
2026-01-01T00:00:00.020Z,78389.86001769644,1.2505354552715753,35.19818668621648,0,50.17368609541755,-0.00044235507233879366
2026-01-01T00:00:00.040Z,78389.86001769644,2.5010709105431506,35.19818668621648,0,50.17368609541755,-0.00044235507233879366
2026-01-01T00:00:00.060Z,78389.86001769644,3.7516063658147254,35.19818668621648,0,50.17368609541755,-0.00044235507233879366
2026-01-01T00:00:00.080Z,78389.86001769644,5.002141821086301,35.19818668621648,0,50.17368609541755,-0.00044235507233879366
2026-01-01T00:00:00.100Z,78389.86001769644,6.252677276357877,35.19818668621648,0,50.17368609541755,-0.00044235507233879366
2026-01-01T00:00:00.120Z,78389.86001769644,7.503212731629451,35.19818668621648,0,50.17368609541755,-0.00044235507233879366
2026-01-01T00:00:00.140Z,78389.86001769644,8.753748186901028,35.19818668621648,0,50.17368609541755,-0.00044235507233879366
2026-01-01T00:00:00.160Z,78389.86001769644,10.004283642172602,35.19818668621648,0,50.17368609541755,-0.00044235507233879366
2026-01-01T00:00:00.180Z,78389.86001769644,11.254819097444177,35.19818668621648,0,50.17368609541755,-0.00044235507233879366
2026-01-01T00:00:00.200Z,78389.86001769644,12.505354552715755,35.19818668621648,0,50.17368609541755,-0.00044235507233879366
2026-01-01T00:00:00.220Z,78389.86001769644,13.755890007987329,35.19818668621648,0,50.17368609541755,-0.00044235507233879366
2026-01-01T00:00:00.240Z,78389.86001769644,15.006425463258902,35.19818668621648,0,50.17368609541755,-0.00044235507233879366
2026-01-01T00:00:00.260Z,78389.86001769644,16.25696091853048,35.19818668621648,0,50.17368609541755,-0.00044235507233879366
2026-01-01T00:00:00.280Z,78389.86001769644,17.507496373802056,35.19818668621648,0,50.17368609541755,-0.00044235507233879366
2026-01-01T00:00:00.300Z,78389.86001769644,18.758031829073627,35.19818668621648,0,50.17368609541755,-0.00044235507233879366
2026-01-01T00:00:00.320Z,78389.86001769644,20.008567284345204,35.19818668621648,0,50.17368609541755,-0.00044235507233879366
2026-01-01T00:00:00.340Z,78389.86001769644,21.259102739616782,35.19818668621648,0,50.17368609541755,-0.00044235507233879366
2026-01-01T00:00:00.360Z,78389.86001769644,22.509638194888353,35.19818668621648,0,50.17368609541755,-0.00044235507233879366
2026-01-01T00:00:00.380Z,78389.86001769644,23.76017365015993,35.19818668621648,0,50.17368609541755,-0.00044235507233879366
2026-01-01T00:00:00.400Z,78389.86001769644,25.01070910543151,35.19818668621648,0,50.17368609541755,-0.00044235507233879366
2026-01-01T00:00:00.420Z,78389.86001769644,26.26124456070308,35.19818668621648,0,50.17368609541755,-0.00044235507233879366
2026-01-01T00:00:00.440Z,78389.86001769644,27.511780015974658,35.19818668621648,0,50.17368609541755,-0.00044235507233879366
2026-01-01T00:00:00.460Z,78389.86001769644,28.762315471246232,35.19818668621648,0,50.17368609541755,-0.00044235507233879366
2026-01-01T00:00:00.480Z,78389.86001769644,30.012850926517803,35.19818668621648,0,50.17368609541755,-0.00044235507233879366
2026-01-01T00:00:00.500Z,78389.86001769644,31.26338638178938,35.19818668621648,0,50.17368609541755,-0.00044235507233879366
2026-01-01T00:00:00.520Z,78389.86001769644,32.51392183706096,35.19818668621648,0,50.17368609541755,-0.00044235507233879366
2026-01-01T00:00:00.540Z,78389.86001769644,33.76445729233254,35.19818668621648,0,50.17368609541755,-0.00044235507233879366
2026-01-01T00:00:00.560Z,78389.86001769644,35.01499274760411,35.19818668621648,0,50.17368609541755,-0.00044235507233879366
2026-01-01T00:00:00.580Z,78389.86001769644,36.26552820287568,35.19818668621648,0,50.17368609541755,-0.00044235507233879366
2026-01-01T00:00:00.600Z,78389.86001769644,37.51606365814725,35.19818668621648,0,50.17368609541755,-0.00044235507233879366
2026-01-01T00:00:00.620Z,78389.86001769644,38.766599113418835,35.19818668621648,0,50.17368609541755,-0.00044235507233879366
2026-01-01T00:00:00.640Z,78389.86001769644,40.01713456869041,35.19818668621648,0,50.17368609541755,-0.00044235507233879366
2026-01-01T00:00:00.660Z,78389.86001769644,41.26767002396199,35.19818668621648,0,50.17368609541755,-0.00044235507233879366
2026-01-01T00:00:00.680Z,78389.86001769644,42.518205479233565,35.19818668621648,0,50.17368609541755,-0.00044235507233879366
2026-01-01T00:00:00.700Z,78389.86001769644,43.76874093450514,35.19818668621648,0,50.17368609541755,-0.00044235507233879366
2026-01-01T00:00:00.720Z,78389.86001769644,45.01927638977671,35.19818668621648,0,50.17368609541755,-0.00044235507233879366
2026-01-01T00:00:00.740Z,78389.86001769644,46.26981184504829,35.19818668621648,0,50.17368609541755,-0.00044235507233879366
2026-01-01T00:00:00.760Z,78389.86001769644,47.52034730031986,35.19818668621648,0,50.17368609541755,-0.00044235507233879366
2026-01-01T00:00:00.780Z,78389.86001769644,48.77088275559144,35.19818668621648,0,50.17368609541755,-0.00044235507233879366
2026-01-01T00:00:00.800Z,78389.86001769644,50.02141821086302,35.19818668621648,0,50.17368609541755,-0.00044235507233879366
2026-01-01T00:00:00.820Z,78389.86001769644,51.271953666134586,35.19818668621648,0,50.17368609541755,-0.00044235507233879366
2026-01-01T00:00:00.840Z,78389.86001769644,52.52248912140616,35.19818668621648,0,50.17368609541755,-0.00044235507233879366
2026-01-01T00:00:00.860Z,78389.86001769644,53.773024576677734,35.19818668621648,0,50.17368609541755,-0.00044235507233879366
2026-01-01T00:00:00.880Z,78389.86001769644,55.023560031949316,35.19818668621648,0,50.17368609541755,-0.00044235507233879366
2026-01-01T00:00:00.900Z,78389.86001769644,56.27409548722089,35.19818668621648,0,50.17368609541755,-0.00044235507233879366
2026-01-01T00:00:00.920Z,78389.86001769644,57.524630942492465,35.19818668621648,0,50.17368609541755,-0.00044235507233879366
2026-01-01T00:00:00.940Z,78389.86001769644,58.77516639776404,35.19818668621648,0,50.17368609541755,-0.00044235507233879366
2026-01-01T00:00:00.960Z,78389.86001769644,60.025701853035606,35.19818668621648,0,50.17368609541755,-0.00044235507233879366
2026-01-01T00:00:00.980Z,78389.86001769644,61.276237308307195,35.19818668621648,0,50.17368609541755,-0.00044235507233879366
2026-01-01T00:00:01.000Z,78389.86001769644,62.52677276357876,35.19818668621648,0,50.17368609541755,-0.00044235507233879366
2026-01-01T00:00:01.020Z,78389.86001769644,63.77730821885034,35.19818668621648,0,50.17368609541755,-0.00044235507233879366
2026-01-01T00:00:01.040Z,78389.86001769644,65.02784367412193,35.19818668621648,0,50.17368609541755,-0.00044235507233879366
2026-01-01T00:00:01.060Z,78389.86001769644,66.27837912939349,35.19818668621648,0,50.17368609541755,-0.00044235507233879366
2026-01-01T00:00:01.080Z,78389.86001769644,67.52891458466507,35.19818668621648,0,50.17368609541755,-0.00044235507233879366
2026-01-01T00:00:01.100Z,78389.86001769644,68.77945003993665,35.19818668621648,0,50.17368609541755,-0.00044235507233879366
2026-01-01T00:00:01.120Z,78389.86001769644,70.02998549520822,35.19818668621648,0,50.17368609541755,-0.00044235507233879366
2026-01-01T00:00:01.140Z,78389.86001769644,71.2805209504798,35.19818668621648,0,50.17368609541755,-0.00044235507233879366
2026-01-01T00:00:01.160Z,78389.86001769644,72.53105640575136,35.19818668621648,0,50.17368609541755,-0.00044235507233879366
2026-01-01T00:00:01.180Z,78389.86001769644,73.78159186102295,35.19818668621648,0,50.17368609541755,-0.00044235507233879366
2026-01-01T00:00:01.200Z,78389.86001769644,75.0321273162945,35.19818668621648,0,50.17368609541755,-0.00044235507233879366
2026-01-01T00:00:01.220Z,78389.86001769644,76.2826627715661,35.19818668621648,0,50.17368609541755,-0.00044235507233879366
2026-01-01T00:00:01.240Z,78389.86001769644,77.53319822683767,35.19818668621648,0,50.17368609541755,-0.00044235507233879366
2026-01-01T00:00:01.260Z,78389.86001769644,78.78373368210924,35.19818668621648,0,50.17368609541755,-0.00044235507233879366
2026-01-01T00:00:01.280Z,78389.86001769644,80.03426913738082,35.19818668621648,0,50.17368609541755,-0.00044235507233879366
2026-01-01T00:00:01.300Z,78389.86001769644,81.28480459265239,35.19818668621648,0,50.17368609541755,-0.00044235507233879366
2026-01-01T00:00:01.320Z,78389.86001769644,82.53534004792398,35.19818668621648,0,50.17368609541755,-0.00044235507233879366
2026-01-01T00:00:01.340Z,78389.86001769644,83.78587550319554,35.19818668621648,0,50.17368609541755,-0.00044235507233879366
2026-01-01T00:00:01.360Z,78389.86001769644,85.03641095846713,35.19818668621648,0,50.17368609541755,-0.00044235507233879366
2026-01-01T00:00:01.380Z,78389.86001769644,86.2869464137387,35.19818668621648,0,50.17368609541755,-0.00044235507233879366
2026-01-01T00:00:01.400Z,78389.86001769644,87.53748186901028,35.19818668621648,0,50.17368609541755,-0.00044235507233879366
2026-01-01T00:00:01.420Z,78389.86001769644,88.78801732428184,35.19818668621648,0,50.17368609541755,-0.00044235507233879366
2026-01-01T00:00:01.440Z,78389.86001769644,90.03855277955341,35.19818668621648,0,50.17368609541755,-0.00044235507233879366
2026-01-01T00:00:01.460Z,78389.86001769644,91.289088234825,35.19818668621648,0,50.17368609541755,-0.00044235507233879366
2026-01-01T00:00:01.480Z,78389.86001769644,92.53962369009658,35.19818668621648,0,50.17368609541755,-0.00044235507233879366
2026-01-01T00:00:01.500Z,78389.86001769644,93.79015914536815,35.19818668621648,0,50.17368609541755,-0.00044235507233879366
2026-01-01T00:00:01.520Z,78389.86001769644,95.04069460063972,35.19818668621648,0,50.17368609541755,-0.00044235507233879366
2026-01-01T00:00:01.540Z,78389.86001769644,96.2912300559113,35.19818668621648,0,50.17368609541755,-0.00044235507233879366
2026-01-01T00:00:01.560Z,78389.86001769644,97.54176551118287,35.19818668621648,0,50.17368609541755,-0.00044235507233879366
2026-01-01T00:00:01.580Z,78389.86001769644,98.79230096645445,35.19818668621648,0,50.17368609541755,-0.00044235507233879366
2026-01-01T00:00:01.600Z,78389.86001769644,100.04283642172604,35.19818668621648,0,50.17368609541755,-0.00044235507233879366
2026-01-01T00:00:01.620Z,78389.86001769644,101.29337187699761,35.19818668621648,0,50.17368609541755,-0.00044235507233879366
2026-01-01T00:00:01.640Z,78389.86001769644,102.54390733226917,35.19818668621648,0,50.17368609541755,-0.00044235507233879366
2026-01-01T00:00:01.660Z,78389.86001769644,103.79444278754076,35.19818668621648,0,50.17368609541755,-0.00044235507233879366
2026-01-01T00:00:01.680Z,78389.86001769644,105.04497824281232,35.19818668621648,0,50.17368609541755,-0.00044235507233879366
2026-01-01T00:00:01.700Z,78389.86001769644,106.2955136980839,35.19818668621648,0,50.17368609541755,-0.00044235507233879366
2026-01-01T00:00:01.720Z,78389.86001769644,107.54604915335547,35.19818668621648,0,50.17368609541755,-0.00044235507233879366
2026-01-01T00:00:01.740Z,78389.86001769644,108.79658460862706,35.19818668621648,0,50.17368609541755,-0.00044235507233879366
2026-01-01T00:00:01.760Z,78389.86001769644,110.04712006389863,35.19818668621648,0,50.17368609541755,-0.00044235507233879366
2026-01-01T00:00:01.780Z,78389.86001769644,111.29765551917019,35.19818668621648,0,50.17368609541755,-0.00044235507233879366
2026-01-01T00:00:01.800Z,78389.86001769644,112.54819097444178,35.19818668621648,0,50.17368609541755,-0.00044235507233879366
2026-01-01T00:00:01.820Z,78389.86001769644,113.79872642971335,35.19818668621648,0,50.17368609541755,-0.00044235507233879366
2026-01-01T00:00:01.840Z,78389.86001769644,115.04926188498493,35.19818668621648,0,50.17368609541755,-0.00044235507233879366
2026-01-01T00:00:01.860Z,78389.86001769644,116.2997973402565,35.19818668621648,0,50.17368609541755,-0.00044235507233879366
2026-01-01T00:00:01.880Z,78389.86001769644,117.55033279552808,35.19818668621648,0,50.17368609541755,-0.00044235507233879366
2026-01-01T00:00:01.900Z,78389.86001769644,118.80086825079965,35.19818668621648,0,50.17368609541755,-0.00044235507233879366
2026-01-01T00:00:01.920Z,78389.86001769644,120.05140370607121,35.19818668621648,0,50.17368609541755,-0.00044235507233879366
2026-01-01T00:00:01.940Z,78389.86001769644,121.30193916134279,35.19818668621648,0,50.17368609541755,-0.00044235507233879366
2026-01-01T00:00:01.960Z,78389.86001769644,122.55247461661439,35.19818668621648,0,50.17368609541755,-0.00044235507233879366
2026-01-01T00:00:01.980Z,78389.86001769644,123.80301007188596,35.19818668621648,0,50.17368609541755,-0.00044235507233879366
2026-01-01T00:00:02.000Z,78389.86001769644,125.05354552715752,35.19818668621648,0,50.17368609541755,-0.00044235507233879366
2026-01-01T00:00:02.020Z,78389.86001769644,126.3040809824291,35.19818668621648,0,50.17368609541755,-0.00044235507233879366
2026-01-01T00:00:02.040Z,78389.86001769644,127.55461643770067,35.19818668621648,0,50.17368609541755,-0.00044235507233879366
2026-01-01T00:00:02.060Z,78389.86001769644,128.80515189297228,35.19818668621648,0,50.17368609541755,-0.00044235507233879366
2026-01-01T00:00:02.080Z,78389.86001769644,130.05568734824385,35.19818668621648,0,50.17368609541755,-0.00044235507233879366
2026-01-01T00:00:02.100Z,78389.86001769644,131.3062228035154,35.19818668621648,0,50.17368609541755,-0.00044235507233879366
2026-01-01T00:00:02.120Z,78389.86001769644,132.55675825878697,35.19818668621648,0,50.17368609541755,-0.00044235507233879366
2026-01-01T00:00:02.140Z,78389.86001769644,133.80729371405855,35.19818668621648,0,50.17368609541755,-0.00044235507233879366
2026-01-01T00:00:02.160Z,78389.86001769644,135.05782916933015,35.19818668621648,0,50.17368609541755,-0.00044235507233879366
2026-01-01T00:00:02.180Z,78389.86001769644,136.30836462460172,35.19818668621648,0,50.17368609541755,-0.00044235507233879366
2026-01-01T00:00:02.200Z,78389.86001769644,137.5589000798733,35.19818668621648,0,50.17368609541755,-0.00044235507233879366
2026-01-01T00:00:02.220Z,78389.86001769644,138.80943553514487,35.19818668621648,0,50.17368609541755,-0.00044235507233879366
2026-01-01T00:00:02.240Z,78389.86001769644,140.05997099041645,35.19818668621648,0,50.17368609541755,-0.00044235507233879366
2026-01-01T00:00:02.260Z,78389.86001769644,141.31050644568802,35.19818668621648,0,50.17368609541755,-0.00044235507233879366
2026-01-01T00:00:02.280Z,78389.86001769644,142.5610419009596,35.19818668621648,0,50.17368609541755,-0.00044235507233879366
2026-01-01T00:00:02.300Z,78389.86001769644,143.81157735623117,35.19818668621648,0,50.17368609541755,-0.00044235507233879366
2026-01-01T00:00:02.320Z,78389.86001769644,145.06211281150271,35.19818668621648,0,50.17368609541755,-0.00044235507233879366
2026-01-01T00:00:02.340Z,78389.86001769644,146.31264826677432,35.19818668621648,0,50.17368609541755,-0.00044235507233879366
2026-01-01T00:00:02.360Z,78389.86001769644,147.5631837220459,35.19818668621648,0,50.17368609541755,-0.00044235507233879366
2026-01-01T00:00:02.380Z,78389.86001769644,148.81371917731747,35.19818668621648,0,50.17368609541755,-0.00044235507233879366
2026-01-01T00:00:02.400Z,78389.86001769644,150.064254632589,35.19818668621648,0,50.17368609541755,-0.00044235507233879366
2026-01-01T00:00:02.420Z,78389.86001769644,151.3147900878606,35.19818668621648,0,50.17368609541755,-0.00044235507233879366
2026-01-01T00:00:02.440Z,78389.86001769644,152.5653255431322,35.19818668621648,0,50.17368609541755,-0.00044235507233879366
2026-01-01T00:00:02.460Z,78389.86001769644,153.81586099840376,35.19818668621648,0,50.17368609541755,-0.00044235507233879366
2026-01-01T00:00:02.480Z,78389.86001769644,155.06639645367534,35.19818668621648,0,50.17368609541755,-0.00044235507233879366
2026-01-01T00:00:02.500Z,78389.86001769644,156.3169319089469,35.19818668621648,0,50.17368609541755,-0.00044235507233879366
2026-01-01T00:00:02.520Z,78389.86001769644,157.5674673642185,35.19818668621648,0,50.17368609541755,-0.00044235507233879366
2026-01-01T00:00:02.540Z,78389.86001769644,158.81800281949006,35.19818668621648,0,50.17368609541755,-0.00044235507233879366
2026-01-01T00:00:02.560Z,78389.86001769644,160.06853827476164,35.19818668621648,0,50.17368609541755,-0.00044235507233879366
2026-01-01T00:00:02.580Z,78389.86001769644,161.3190737300332,35.19818668621648,0,50.17368609541755,-0.00044235507233879366
2026-01-01T00:00:02.600Z,78389.86001769644,162.56960918530478,35.19818668621648,0,50.17368609541755,-0.00044235507233879366
2026-01-01T00:00:02.620Z,78389.86001769644,163.8201446405764,35.19818668621648,0,50.17368609541755,-0.00044235507233879366
2026-01-01T00:00:02.640Z,78389.86001769644,165.07068009584796,35.19818668621648,0,50.17368609541755,-0.00044235507233879366
2026-01-01T00:00:02.660Z,78389.86001769644,166.32121555111954,35.19818668621648,0,50.17368609541755,-0.00044235507233879366
2026-01-01T00:00:02.680Z,78389.86001769644,167.57175100639108,35.19818668621648,0,50.17368609541755,-0.00044235507233879366
2026-01-01T00:00:02.700Z,78389.86001769644,168.82228646166266,35.19818668621648,0,50.17368609541755,-0.00044235507233879366
2026-01-01T00:00:02.720Z,78389.86001769644,170.07282191693426,35.19818668621648,0,50.17368609541755,-0.00044235507233879366
2026-01-01T00:00:02.740Z,78389.86001769644,171.32335737220583,35.19818668621648,0,50.17368609541755,-0.00044235507233879366
2026-01-01T00:00:02.760Z,78389.86001769644,172.5738928274774,35.19818668621648,0,50.17368609541755,-0.00044235507233879366
2026-01-01T00:00:02.780Z,78389.86001769644,173.82442828274898,35.19818668621648,0,50.17368609541755,-0.00044235507233879366
2026-01-01T00:00:02.800Z,78389.86001769644,175.07496373802056,35.19818668621648,0,50.17368609541755,-0.00044235507233879366
2026-01-01T00:00:02.820Z,78389.86001769644,176.3254991932921,35.19818668621648,0,50.17368609541755,-0.00044235507233879366
2026-01-01T00:00:02.840Z,78389.86001769644,177.57603464856368,35.19818668621648,0,50.17368609541755,-0.00044235507233879366
2026-01-01T00:00:02.860Z,78389.86001769644,178.82657010383525,35.19818668621648,0,50.17368609541755,-0.00044235507233879366
2026-01-01T00:00:02.880Z,78389.86001769644,180.07710555910683,35.19818668621648,0,50.17368609541755,-0.00044235507233879366
2026-01-01T00:00:02.900Z,78389.86001769644,181.3276410143784,35.19818668621648,0,50.17368609541755,-0.00044235507233879366
2026-01-01T00:00:02.920Z,78389.86001769644,182.57817646965,35.19818668621648,0,50.17368609541755,-0.00044235507233879366
2026-01-01T00:00:02.940Z,78389.86001769644,183.82871192492158,35.19818668621648,0,50.17368609541755,-0.00044235507233879366
2026-01-01T00:00:02.960Z,78389.86001769644,185.07924738019315,35.19818668621648,0,50.17368609541755,-0.00044235507233879366
2026-01-01T00:00:02.980Z,78389.86001769644,186.3297828354647,35.19818668621648,0,50.17368609541755,-0.00044235507233879366
2026-01-01T00:00:03.000Z,78389.86001769644,187.5803182907363,35.19818668621648,0,50.17368609541755,-0.00044235507233879366
2026-01-01T00:00:03.020Z,78389.86001769644,188.83085374600788,35.19818668621648,0,50.17368609541755,-0.00044235507233879366
2026-01-01T00:00:03.040Z,78389.86001769644,190.08138920127945,35.19818668621648,0,50.17368609541755,-0.00044235507233879366
2026-01-01T00:00:03.060Z,78389.86001769644,191.33192465655102,35.19818668621648,0,50.17368609541755,-0.00044235507233879366
2026-01-01T00:00:03.080Z,78389.86001769644,192.5824601118226,35.19818668621648,0,50.17368609541755,-0.00044235507233879366
2026-01-01T00:00:03.100Z,78389.86001769644,193.83299556709417,35.19818668621648,0,50.17368609541755,-0.00044235507233879366
2026-01-01T00:00:03.120Z,78389.86001769644,195.08353102236575,35.19818668621648,0,50.17368609541755,-0.00044235507233879366
2026-01-01T00:00:03.140Z,78389.86001769644,196.33406647763732,35.19818668621648,0,50.17368609541755,-0.00044235507233879366
2026-01-01T00:00:03.160Z,78389.86001769644,197.5846019329089,35.19818668621648,0,50.17368609541755,-0.00044235507233879366
